temperature_2m_C,humidity_2m_%,sea_level_pressure_hPa,precipitation_mm,snowfall_mm,cloud_cover_%,high_cloud_cover_%,mid_cloud_cover_%,low_cloud_cover_%,shortwave_radiation_Wm2,wind_speed_10m_ms,wind_direction_10m_deg,wind_speed_80m_ms,wind_direction_80m_deg,wind_speed_900mb_ms,wind_direction_900mb_deg,wind_gust_10m_ms,angle_of_incidence_deg,zenith_deg,azimuth_deg,power_generated_kW
2.12,81,1010.5,0.0,0.0,100.0,0,47,100,338.2,21.18,328.2,20.87,327.68,20.07,327.45,23.4,60.17,82.24,235.0,54.59
2.3,85,1010.1,0.0,0.14,100.0,0,53,100,210.93,25.74,339.54,26.64,341.08,25.5,341.05,27.72,107.17,119.36,215.04,10.73
-4.36,96,1017.1,0.0,0.0,19.0,0,0,19,0.0,19.96,309.14,28.28,317.58,20.63,312.88,26.28,60.14,82.12,124.92,176.33
-3.85,91,1016.6,0.0,0.0,13.0,0,0,13,5.34,23.4,300.51,33.34,307.98,22.37,303.18,31.32,48.08,74.67,135.32,555.62
1.18,80,1013.9,0.0,0.0,2.0,0,0,2,309.72,41.25,302.16,43.24,302.76,40.45,302.28,45.72,16.67,60.82,186.61,487.8
1.28,84,1011.0,0.3,0.35,100.0,0,6,100,169.99,43.01,298.5,47.38,299.1,42.38,298.96,45.36,21.64,62.27,196.07,769.56
2.37,82,1010.2,0.3,0.28,100.0,0,65,100,202.03,48.7,318.3,52.6,319.44,48.5,319.21,49.68,33.24,66.78,210.85,411.3
2.27,79,1010.6,0.4,0.14,100.0,0,66,100,234.96,46.01,322.95,50.26,324.03,46.08,323.58,49.68,46.57,73.66,223.93,435.15
1.71,79,1010.5,0.4,0.14,100.0,0,71,100,136.17,41.94,327.26,46.98,329.11,42.05,327.94,52.2,56.22,79.48,232.11,46.97
-1.93,92,1017.1,0.4,0.0,100.0,0,0,100,5.34,41.75,315.7,48.77,319.49,42.02,316.74,51.84,46.34,73.41,136.15,0.89
-0.92,87,1018.8,0.3,0.0,100.0,0,0,100,115.7,40.49,316.8,45.22,319.84,40.76,317.15,48.6,32.99,66.53,149.26,38.84
0.03,85,1018.7,0.0,0.0,82.0,0,0,82,258.1,40.61,322.93,43.15,324.85,39.89,323.44,46.08,21.36,62.03,164.1,43.89
0.99,85,1018.2,0.0,0.0,70.0,0,0,70,366.68,40.76,335.47,43.06,336.86,40.13,336.19,45.72,15.88,60.45,180.08,68.47
1.78,74,1017.7,0.0,0.0,100.0,0,0,100,267.0,41.32,341.72,44.52,342.59,42.24,342.65,48.24,21.44,62.04,196.05,44.86
2.18,74,1018.3,0.0,0.0,100.0,0,0,100,250.09,40.9,343.64,44.65,343.61,41.59,343.92,48.6,33.09,66.55,210.89,26.84
2.64,72,1018.5,0.0,0.0,100.0,0,10,100,195.8,39.3,351.57,43.58,352.41,40.32,352.3,45.36,46.45,73.44,224.0,21.37
2.73,73,1018.1,0.0,0.0,73.0,0,10,73,169.1,39.25,358.42,44.28,359.53,39.96,359.48,43.2,60.19,81.95,235.34,9.86
-2.99,94,1027.7,0.0,0.07,100.0,0,0,100,0.0,15.58,353.37,16.92,1.22,15.99,352.23,32.4,60.22,81.87,124.52,39.84
-3.27,96,1028.5,0.0,0.0,100.0,0,0,100,4.45,14.76,360.0,15.39,10.78,14.76,1.4,24.84,46.34,73.25,135.96,193.89
-2.62,90,1029.9,0.0,0.0,100.0,0,0,100,103.24,14.41,12.99,14.59,15.75,13.56,10.71,23.76,32.95,66.35,149.1,674.7
-1.26,83,1029.4,0.0,0.0,100.0,0,0,100,270.56,18.68,25.08,18.51,26.57,17.55,25.51,29.88,21.29,61.83,163.9,1512.45
-0.13,79,1029.2,0.0,0.0,78.0,0,0,78,405.84,23.83,26.95,24.65,28.81,23.85,28.89,29.52,15.66,60.22,180.01,2386.77
2.33,64,1027.9,0.0,0.0,10.0,0,0,10,473.48,21.63,18.43,21.53,20.56,20.39,20.67,26.28,21.23,61.8,196.04,1902.41
3.12,59,1027.2,0.0,0.0,0.0,0,0,0,488.61,22.55,16.7,22.55,19.59,21.41,19.65,25.2,32.94,66.32,210.93,1494.78
3.52,54,1027.0,0.0,0.0,0.0,0,0,0,499.29,22.18,13.13,22.45,15.82,21.22,14.74,23.76,46.34,73.21,224.09,507.36
3.58,54,1027.0,0.0,0.0,0.0,0,0,0,420.97,22.51,7.35,22.96,9.02,21.79,7.59,27.0,60.11,81.74,235.45,112.26
3.17,56,1026.9,0.0,0.0,0.0,0,0,0,299.93,22.01,3.75,23.54,6.15,22.03,4.69,27.72,107.42,118.85,215.01,26.66
-2.86,68,1032.4,0.0,0.0,9.0,0,9,0,0.0,5.4,360.0,13.44,20.38,4.9,17.1,20.88,60.26,81.73,124.32,480.96
-2.79,70,1032.2,0.0,0.0,70.0,0,70,0,8.01,5.86,349.38,12.66,14.83,4.74,351.25,20.88,46.35,73.09,135.77,1610.43
-0.48,62,1031.9,0.0,0.0,0.0,0,0,0,140.62,9.72,360.0,11.53,14.47,8.64,360.0,24.48,32.91,66.16,148.93,2332.32
0.86,54,1032.8,0.0,0.0,0.0,0,0,0,291.03,15.63,14.68,15.73,15.95,14.41,12.99,28.44,21.11,61.6,163.85,2664.7
2.62,45,1031.7,0.0,0.0,0.0,0,0,0,412.07,18.67,19.13,18.92,21.19,18.33,19.5,34.92,15.43,59.99,179.94,2899.87
3.86,47,1031.0,0.0,0.0,0.0,0,0,0,502.85,20.61,27.01,22.91,30.19,19.97,27.95,30.6,21.02,61.56,196.04,2822.58
5.02,44,1030.6,0.0,0.0,0.0,0,0,0,526.88,21.43,29.15,24.2,30.38,20.95,28.77,30.96,32.74,66.05,210.92,2520.36
5.72,44,1030.7,0.0,0.0,0.0,0,0,0,494.84,21.41,27.0,24.65,28.81,19.97,25.64,33.84,46.23,72.98,224.17,1566.42
5.68,48,1029.7,0.0,0.0,0.0,0,0,0,414.74,19.67,23.75,23.02,26.97,20.14,24.27,31.32,60.03,81.52,235.57,232.96
5.14,55,1030.0,0.0,0.0,0.0,0,0,0,295.48,16.85,19.98,20.95,24.36,17.65,20.28,29.16,107.51,118.68,215.01,34.05
-3.08,96,1035.7,0.0,0.0,100.0,0,0,100,0.0,5.4,360.0,7.42,14.04,5.04,360.0,6.48,60.29,81.59,124.11,451.43
-3.9,100,1036.9,0.0,0.0,49.0,0,0,49,8.01,4.74,8.75,6.16,6.71,5.86,10.62,5.76,46.35,72.92,135.58,457.51
-1.45,75,1036.7,0.0,0.0,25.0,0,25,7,141.51,7.79,33.69,8.53,27.65,6.61,29.36,11.88,32.86,65.96,148.76,2283.99
0.9,50,1035.2,0.0,0.0,1.0,0,1,0,299.04,11.11,24.9,11.17,20.77,10.37,20.32,20.52,20.98,61.38,163.72,2709.75
2.45,44,1034.6,0.0,0.0,0.0,0,0,0,423.64,15.46,24.78,15.51,21.8,14.37,22.07,26.28,15.2,59.74,179.87,2898.31
4.01,45,1033.4,0.0,0.0,93.0,12,93,0,489.5,19.48,16.09,20.18,15.52,18.95,14.3,29.16,20.81,61.31,196.04,2839.53
4.94,40,1032.5,0.0,0.0,0.3,1,0,0,530.44,21.13,13.8,22.45,15.82,20.78,14.04,29.16,32.65,65.83,211.04,2517.67
5.6,38,1032.2,0.0,0.0,1.2,4,0,0,506.41,22.01,15.17,23.0,17.3,21.66,15.42,31.68,46.13,72.75,224.27,1643.37
5.72,38,1031.7,0.0,0.0,1.2,4,0,0,429.87,22.7,14.7,24.72,16.06,22.7,14.7,31.68,60.06,81.38,235.78,240.33
5.23,40,1030.9,0.0,0.0,0.6,2,0,0,312.39,20.62,12.09,23.75,14.04,21.05,12.85,30.96,107.59,118.5,215.01,12.82
0.22,34,1031.9,0.0,0.0,0.0,0,0,0,0.0,11.53,345.53,15.48,358.67,10.18,351.87,27.72,60.32,81.44,123.91,622.11
0.63,37,1032.3,0.0,0.0,0.0,0,0,0,8.01,10.74,346.43,14.04,360.0,9.78,353.66,27.36,46.35,72.75,135.39,1555.08
3.36,35,1032.1,0.0,0.0,0.0,0,0,0,135.28,9.69,344.93,12.96,358.41,6.88,353.99,25.92,32.82,65.76,148.6,2207.83
4.66,31,1032.2,0.0,0.0,0.0,0,0,0,290.14,11.88,360.0,12.25,358.32,10.14,6.12,25.92,20.85,61.15,163.6,2033.39
5.7,31,1031.4,0.0,0.0,2.0,0,2,0,419.19,13.63,12.2,13.49,9.21,13.01,14.42,24.12,14.96,59.5,179.81,1495.03
6.77,51,1030.7,0.0,0.0,0.0,0,0,0,495.73,14.78,2.79,16.92,360.0,15.5,2.66,20.88,20.61,61.05,196.04,1601.29
7.57,51,1030.4,0.0,0.0,0.0,0,0,0,524.21,16.6,3.73,18.36,1.12,17.31,3.58,23.04,32.5,65.58,211.1,1587.8
7.9,49,1030.5,0.0,0.0,0.0,0,0,0,498.4,17.02,6.07,18.45,5.6,17.37,5.95,24.48,46.02,72.51,224.37,900.96
7.61,52,1029.5,0.0,0.0,0.0,0,0,0,421.86,17.06,7.28,18.89,7.67,16.39,8.84,24.48,59.87,81.09,235.82,175.41
6.84,55,1030.3,0.0,0.0,0.3,1,0,0,302.6,15.68,9.25,19.71,9.46,16.45,10.08,24.12,107.68,118.31,215.02,25.2
-0.22,97,1032.8,0.0,0.0,70.0,43,2,70,0.0,0.36,180.0,14.83,60.95,9.16,225.0,21.6,60.34,81.29,123.7,65.33
0.4,94,1033.1,0.0,0.0,100.0,68,12,100,8.9,1.3,326.31,11.09,54.25,6.95,248.75,20.52,46.34,72.56,135.19,128.56
1.97,88,1032.9,0.0,0.0,100.0,51,1,100,133.5,5.86,42.51,6.7,53.75,3.89,33.69,14.76,32.77,65.55,148.43,213.53
3.69,78,1032.0,0.0,0.0,7.0,14,3,7,302.6,10.23,39.29,10.01,37.69,8.29,34.38,18.72,20.72,60.91,163.48,529.24
5.35,71,1031.2,0.0,0.0,0.9,3,0,0,427.2,12.77,21.5,12.98,19.44,12.18,18.97,18.0,14.72,59.24,179.75,801.21
7.23,65,1030.5,0.0,0.0,0.3,1,0,0,501.07,16.6,24.34,17.71,26.57,15.94,25.41,24.12,20.4,60.79,196.05,1120.3
8.01,64,1029.9,0.0,0.0,0.3,1,0,0,525.99,18.46,20.56,20.14,24.27,17.92,22.44,24.12,32.36,65.33,211.16,522.37
8.15,64,1030.1,0.0,0.0,0.0,0,0,0,499.29,21.53,20.56,23.73,22.29,20.86,21.25,25.56,45.91,72.27,224.48,694.42
7.73,65,1028.8,0.0,0.0,0.0,0,0,0,422.75,20.43,14.28,22.35,14.93,20.08,14.53,23.4,59.8,80.86,235.95,197.23
6.98,69,1028.6,0.0,0.0,0.0,0,0,0,304.38,19.88,5.19,22.42,5.53,19.92,6.23,21.6,107.77,118.12,215.02,29.08
-2.11,97,1031.0,0.0,0.0,12.0,0,0,12,0.0,4.68,247.38,2.41,296.57,5.94,255.96,3.6,60.37,81.13,123.49,600.64
-1.73,91,1030.6,0.0,0.0,3.0,0,0,3,9.79,4.21,289.98,5.69,341.57,7.17,287.53,5.4,46.34,72.38,135.0,1563.7
2.06,75,1030.4,0.0,0.0,0.0,0,0,0,147.74,6.73,344.48,8.91,345.96,8.71,330.26,16.2,32.71,65.33,148.26,2254.58
4.49,63,1029.2,0.0,0.0,0.0,0,0,0,307.94,12.62,356.73,13.32,358.45,12.98,356.82,19.44,20.58,60.67,163.36,2634.17
5.72,51,1028.1,0.0,0.0,0.0,0,0,0,435.21,14.78,357.21,15.14,357.27,14.4,358.57,21.96,14.47,58.98,179.7,2805.27
6.46,64,1027.4,0.0,0.0,0.0,0,0,0,515.31,15.33,350.54,16.1,349.7,15.04,348.96,22.68,20.19,60.53,196.07,2768.19
7.7,50,1026.4,0.0,0.0,0.0,0,0,0,542.9,15.54,346.61,16.77,345.07,15.63,345.32,21.6,32.22,65.07,211.23,2471.22
8.44,49,1025.7,0.0,0.0,0.0,0,0,0,512.64,16.52,348.69,17.73,347.09,16.24,347.2,19.8,45.81,72.03,224.59,1233.0
8.25,53,1025.1,0.0,0.0,0.3,1,0,0,432.54,20.01,351.72,21.9,350.54,20.01,351.72,24.48,59.73,80.64,236.09,279.19
7.62,58,1025.0,0.0,0.0,0.0,0,0,0,313.28,20.77,351.03,24.03,351.38,20.77,351.03,24.48,107.86,117.92,215.03,44.64
3.41,89,1021.2,0.0,0.0,100.0,76,72,100,0.0,18.12,290.96,28.69,293.67,20.33,292.93,26.64,60.39,80.96,123.27,469.04
4.89,78,1019.7,0.0,0.0,100.0,3,0,100,8.01,21.19,290.9,30.96,293.29,23.07,292.96,33.12,46.32,72.18,134.81,1433.9
6.01,71,1019.0,0.0,0.0,100.0,3,0,100,67.64,24.54,292.43,31.77,293.37,24.49,294.3,42.48,32.66,65.11,148.1,1932.7
7.08,57,1018.0,0.0,0.0,100.0,4,0,100,135.28,27.24,299.28,33.4,300.43,26.49,301.1,39.24,20.43,60.42,163.24,1754.5
8.39,47,1016.6,0.0,0.0,91.0,8,0,91,358.67,31.45,303.33,38.55,302.8,30.85,304.06,44.28,14.22,58.72,179.65,612.55
9.78,41,1014.7,0.0,0.0,6.3,21,0,0,497.51,31.56,295.69,37.36,295.08,33.82,295.2,41.76,19.97,60.26,196.08,115.74
10.82,54,1013.4,0.0,0.0,35.0,28,0,35,523.32,33.65,296.02,40.26,295.42,36.71,295.56,46.44,32.08,64.81,211.31,209.29
11.48,58,1012.0,0.0,0.0,20.0,28,20,0,435.21,37.36,295.08,45.09,295.54,40.43,294.74,51.84,45.72,71.79,224.71,178.17
11.4,67,1011.0,0.0,0.0,37.0,30,37,3,424.53,43.39,292.95,53.75,292.44,47.33,291.88,56.16,59.66,80.42,236.24,240.54
10.43,75,1010.4,0.0,0.0,16.0,24,16,6,292.81,46.06,291.55,59.37,290.96,51.15,290.6,61.56,121.41,128.42,247.5,3.98
6.23,87,1003.4,0.0,0.0,100.0,14,0,100,0.0,43.73,292.77,59.57,292.38,44.72,292.23,69.48,60.4,80.79,123.06,212.74
6.5,85,1003.0,0.0,0.0,100.0,17,0,100,11.57,45.46,290.87,60.97,291.11,46.27,290.97,71.28,46.31,71.98,134.61,928.17
7.27,80,1002.8,0.0,0.0,100.0,7,0,100,131.72,47.66,291.72,63.64,291.92,48.8,291.64,72.36,32.6,64.88,147.93,814.1
8.06,77,1002.1,0.0,0.0,100.0,14,0,100,251.87,48.6,292.2,64.11,292.1,48.93,292.04,73.08,20.29,60.17,163.13,1170.58
8.78,74,1001.3,0.0,0.0,100.0,28,0,100,390.71,48.94,296.19,62.95,296.13,48.78,296.75,72.36,13.96,58.45,179.6,751.56
10.41,81,1001.9,0.1,0.0,78.0,3,0,78,480.6,47.52,294.62,61.35,295.36,47.35,295.2,70.2,19.76,59.99,196.11,258.04
11.15,78,1000.9,0.1,0.0,26.0,1,2,26,527.77,47.23,293.83,60.24,294.73,47.04,294.41,67.32,32.05,64.6,211.52,77.37
11.65,77,1000.3,0.2,0.0,19.0,3,5,19,503.74,43.86,290.67,55.83,290.77,43.4,290.39,63.36,45.74,71.6,224.94,151.54
11.42,81,999.2,0.0,0.0,100.0,3,0,100,407.62,43.12,292.07,54.55,292.5,42.12,292.62,61.92,59.71,80.26,236.48,3.27
10.83,82,998.3,0.0,0.0,100.0,9,0,100,289.25,42.05,291.07,55.16,291.04,42.39,290.9,65.16,108.05,117.52,215.07,5.62
2.12,90,997.5,0.8,0.63,100.0,0,100,100,0.0,36.93,316.97,49.16,317.08,36.95,317.76,51.48,60.42,80.61,122.85,365.88
1.28,91,998.5,0.3,0.21,100.0,0,0,100,9.79,36.74,318.97,45.73,319.79,35.73,319.09,49.68,46.29,71.78,134.41,1020.28
1.12,90,1000.9,0.0,0.28,100.0,0,0,100,78.32,35.97,318.65,44.64,318.6,34.88,316.25,48.24,32.53,64.65,147.77,2046.72
1.02,87,1001.9,0.0,0.21,100.0,0,3,100,124.6,37.97,317.69,45.12,317.91,34.62,315.0,50.04,20.14,59.91,163.01,1770.44
1.07,84,1002.3,0.0,0.07,100.0,0,0,100,161.98,38.72,317.26,45.87,317.54,35.13,314.17,51.12,13.7,58.17,179.55,1479.53
1.86,74,1002.7,0.0,0.07,100.0,0,60,100,194.91,39.46,324.28,46.93,325.94,36.37,324.26,51.48,19.55,59.71,196.14,1197.08
2.35,74,1003.7,0.1,0.14,100.0,0,69,100,215.38,40.35,325.18,48.33,326.55,37.16,324.46,51.84,31.81,64.28,211.49,1779.7
1.9,72,1004.8,0.2,0.14,100.0,0,65,100,240.3,41.35,324.93,49.82,326.2,38.67,324.09,53.64,45.53,71.29,224.97,2084.94
1.83,70,1004.8,0.2,0.14,100.0,0,64,100,207.37,39.6,323.13,47.46,324.26,36.66,321.78,50.76,59.51,79.94,236.53,366.53
1.31,69,1005.6,0.1,0.07,100.0,0,52,100,130.83,39.19,321.34,47.81,322.96,36.55,320.19,50.4,121.64,127.98,247.7,37.26
-3.58,93,1016.7,0.0,0.0,100.0,0,0,100,0.0,40.78,312.14,46.84,314.38,40.49,313.2,50.04,60.43,80.42,122.63,612.5
-3.44,92,1016.8,0.0,0.0,100.0,0,0,100,13.35,41.86,310.82,47.37,313.15,41.05,311.8,52.56,46.28,71.57,134.21,1516.18
-2.04,89,1017.6,0.0,0.0,100.0,0,0,100,155.75,45.36,312.43,49.9,313.83,44.83,313.05,54.0,32.47,64.41,147.6,2128.63
-0.62,81,1017.0,0.0,0.0,33.0,0,0,33,313.28,49.55,319.71,52.74,321.1,48.63,321.01,56.88,19.98,59.64,162.9,2607.93
0.15,78,1016.6,0.0,0.0,15.0,0,0,15,302.6,53.03,325.23,56.31,326.21,52.12,325.98,59.04,13.43,57.89,179.51,2741.37
1.62,61,1017.6,0.0,0.0,10.0,0,0,10,234.07,48.14,332.86,49.75,333.81,46.05,334.04,54.36,19.32,59.42,196.13,1843.91
3.29,51,1016.7,0.0,0.0,10.0,0,0,10,527.77,48.31,332.48,50.07,333.07,47.01,333.63,55.08,31.67,64.01,211.58,1555.82
3.43,53,1016.4,0.0,0.0,10.0,0,0,10,501.96,45.83,327.18,47.85,328.22,43.96,328.39,51.48,45.43,71.03,225.09,1418.35
2.82,58,1016.6,0.0,0.0,41.0,0,0,41,223.39,44.83,325.8,47.63,327.03,42.94,326.98,49.68,59.48,79.73,236.71,325.9
0.03,86,1014.9,0.3,0.0,100.0,0,100,100,0.0,31.0,282.75,37.11,284.04,31.44,283.24,36.0,60.44,80.23,122.41,109.08
-0.02,86,1013.9,0.3,0.0,100.0,0,100,100,9.79,29.96,274.13,33.99,275.47,29.22,273.53,38.88,46.25,71.35,134.01,232.56
1.44,79,1013.6,0.3,0.0,100.0,0,100,100,73.87,32.43,272.54,35.01,274.13,31.35,272.63,39.96,32.4,64.16,147.44,696.74
2.38,72,1012.4,0.1,0.0,100.0,0,100,100,195.8,37.81,268.91,39.97,268.97,36.39,267.73,47.52,19.83,59.37,162.78,424.5
2.74,73,1010.6,0.0,0.0,100.0,0,100,100,312.39,45.74,268.2,48.67,267.03,44.35,266.74,54.36,13.16,57.6,179.47,162.38
2.88,82,1008.8,0.3,0.14,100.0,0,100,100,187.79,49.76,250.12,56.13,250.52,50.69,249.63,59.04,19.14,59.14,196.21,1199.41
4.52,75,1007.0,0.4,0.0,100.0,0,42,100,236.74,52.97,260.22,57.23,260.95,52.62,260.15,56.88,31.48,63.71,211.61,344.17
3.51,81,1006.8,0.2,0.0,100.0,0,100,100,227.84,51.84,270.0,55.8,270.0,50.76,269.59,53.28,45.36,70.79,225.25,662.08
4.82,77,1005.3,0.3,0.0,100.0,0,100,100,236.74,47.47,276.53,51.49,276.83,46.71,276.19,51.12,59.53,79.56,236.97,136.57
5.33,76,1004.8,0.0,0.0,43.0,0,43,25,317.73,48.47,285.07,51.78,284.91,47.24,284.57,52.92,108.32,116.88,215.13,38.92
-0.67,93,1007.9,0.1,0.21,100.0,0,0,100,0.0,40.93,320.71,47.24,322.43,41.27,321.73,50.4,60.44,80.04,122.19,214.67
-0.78,93,1008.1,0.0,0.21,100.0,0,0,100,10.68,39.22,316.49,44.13,318.64,38.75,318.01,44.64,46.23,71.13,133.82,435.98
-0.22,87,1008.3,0.0,0.28,100.0,0,0,100,110.36,39.71,315.0,43.04,316.69,38.7,315.75,44.64,32.33,63.91,147.27,540.26
0.54,82,1008.1,0.0,0.07,85.0,0,0,85,278.57,38.95,313.88,40.48,314.64,37.93,314.62,43.92,19.67,59.09,162.67,609.03
1.41,81,1007.8,0.0,0.0,83.0,0,0,83,423.64,38.2,313.47,39.72,313.53,36.92,313.81,43.56,12.89,57.31,179.44,1231.11
3.11,83,1004.3,0.1,0.14,78.0,0,0,78,298.15,37.92,289.98,43.83,289.18,37.69,287.22,48.6,18.93,58.85,196.25,1338.75
3.79,80,1003.3,0.0,0.07,100.0,0,0,100,231.4,40.35,285.52,47.33,284.99,41.04,283.18,51.12,31.42,63.47,211.79,1533.58
4.08,80,1003.0,0.0,0.0,100.0,0,0,100,270.56,42.35,284.27,50.03,283.74,43.85,282.32,51.84,45.28,70.53,225.4,274.12
3.5,82,1001.6,0.0,0.14,91.0,0,0,91,205.59,44.4,288.43,52.49,287.57,44.9,285.82,54.0,59.38,79.26,237.06,209.05
-4.33,92,1010.1,0.0,0.0,70.0,0,0,70,167.32,54.4,346.61,61.43,348.16,53.97,346.89,64.8,32.26,63.65,147.1,61.19
-2.87,87,1009.8,0.0,0.0,100.0,0,0,100,239.41,61.18,353.92,66.88,354.75,61.11,354.59,66.24,19.51,58.81,162.57,37.11
-2.28,83,1009.6,0.1,0.0,88.0,0,0,88,217.16,59.89,356.21,64.9,356.82,59.13,356.86,64.08,12.61,57.02,179.41,44.92
-1.54,70,1010.7,0.1,0.0,100.0,0,0,100,241.19,53.46,8.13,56.88,9.1,52.85,9.01,57.24,18.72,58.56,196.3,63.47
-0.75,65,1011.2,0.1,0.0,100.0,0,6,100,374.69,55.92,11.89,59.39,12.6,55.64,12.33,59.76,30.54,62.84,211.11,11.05
-1.28,66,1011.8,0.0,0.0,100.0,0,10,100,440.55,55.63,15.39,58.8,15.99,55.04,15.95,61.92,45.16,70.24,225.53,3.58
-3.39,93,1020.5,0.0,0.21,100.0,0,0,100,140.62,45.32,353.16,49.84,355.44,45.6,354.11,52.92,32.18,63.39,146.94,0.01
-2.0,83,1020.0,0.0,0.0,100.0,0,0,100,257.21,48.97,0.84,52.59,1.96,48.98,1.68,58.68,12.33,56.72,179.38,199.56
-1.15,72,1020.7,0.0,0.0,100.0,0,0,100,226.95,50.06,7.02,53.81,8.08,49.54,8.78,60.12,18.52,58.26,196.36,621.03
-0.47,63,1020.4,0.0,0.0,98.0,0,0,98,271.45,47.2,7.45,50.72,9.4,46.76,9.75,58.32,31.18,62.91,212.03,1270.47
0.44,54,1020.1,0.0,0.0,59.0,0,0,59,260.77,52.32,10.3,56.55,11.38,51.9,12.01,59.76,45.13,70.01,225.72,378.96
0.35,55,1019.2,0.0,0.0,100.0,0,0,100,232.29,49.07,3.79,52.77,5.09,48.14,6.01,57.6,59.41,78.87,237.52,155.86
0.36,55,1018.9,0.0,0.0,41.0,0,0,41,186.01,49.35,2.09,54.82,3.39,49.09,4.21,57.24,71.27,86.99,246.28,16.27
-4.02,92,1017.4,0.1,0.28,100.0,0,0,100,0.0,38.98,338.89,43.26,341.57,39.06,340.06,42.84,60.57,79.5,121.44,60.41
-3.82,92,1018.1,0.1,0.21,100.0,0,0,100,13.35,34.86,343.81,38.07,346.88,34.23,345.38,39.96,46.14,70.43,133.21,213.16
-3.09,91,1018.8,0.1,0.21,100.0,0,0,100,105.02,32.14,4.5,34.03,6.07,31.85,5.84,36.0,32.11,63.12,146.77,411.76
-2.66,77,1018.7,0.0,0.07,84.0,0,0,84,187.79,27.61,12.04,28.04,12.61,26.98,13.11,30.6,19.18,58.23,162.35,946.82
-1.64,62,1018.1,0.0,0.0,10.0,0,0,10,351.55,29.66,10.49,30.15,11.71,29.09,12.14,35.64,12.04,56.41,179.35,770.67
-4.53,93,1021.0,0.4,0.21,100.0,4,2,100,0.0,28.45,1.45,31.01,3.33,28.46,2.17,34.92,60.56,79.28,121.22,0.22
-3.84,92,1021.3,0.3,0.28,100.0,2,0,100,18.69,32.56,5.71,36.05,8.62,32.64,6.97,33.12,46.09,70.17,133.03,65.51
-3.47,87,1021.4,0.2,0.14,100.0,2,1,100,149.52,32.36,25.71,33.81,26.57,32.52,26.28,30.6,32.03,62.85,146.61,69.34
-2.61,75,1021.7,0.1,0.0,100.0,2,39,100,283.02,29.52,30.0,30.32,29.91,29.52,30.0,28.08,19.01,57.94,162.25,179.29
-1.77,70,1022.0,0.0,0.0,75.0,0,75,74,362.23,28.26,34.09,28.56,33.69,28.06,33.49,28.08,11.75,56.11,179.33,509.23
-0.1,64,1020.2,0.0,0.0,100.0,0,92,100,453.01,30.93,39.81,31.39,40.82,29.87,40.6,32.04,18.11,57.66,196.48,426.59
0.41,60,1019.8,0.0,0.0,100.0,0,0,100,445.89,29.55,43.03,30.04,45.0,28.77,44.49,30.24,30.96,62.33,212.28,411.45
0.89,57,1020.5,0.0,0.0,100.0,0,0,100,432.54,25.96,45.0,26.23,46.67,25.21,46.74,26.28,45.0,69.49,226.06,267.54
1.19,56,1020.0,0.0,0.0,100.0,0,0,100,369.35,21.39,46.36,21.41,47.73,20.66,48.53,25.2,59.33,78.39,237.92,63.38
1.16,57,1020.0,0.0,0.0,100.0,0,0,100,305.27,15.99,54.16,16.38,56.66,16.18,57.72,21.24,70.2,85.83,245.96,0.16
-5.05,86,1029.5,0.0,0.0,0.0,0,0,0,0.0,0.8,206.57,10.74,39.56,2.55,188.13,7.56,60.55,79.06,121.0,132.24
-4.29,83,1030.0,0.0,0.0,0.0,0,0,0,24.03,2.41,243.43,6.44,26.57,2.74,203.2,8.28,46.07,69.93,132.81,205.55
0.07,63,1029.3,0.0,0.0,0.0,0,0,0,181.56,3.55,293.96,3.6,306.87,2.41,296.57,4.68,31.95,62.57,146.45,315.97
1.43,54,1027.4,0.0,0.0,0.0,0,0,0,343.54,10.85,354.29,11.17,358.15,11.16,360.0,13.32,18.84,57.64,162.15,552.13
1.9,49,1027.4,0.0,0.0,0.0,0,0,0,472.59,19.11,3.24,18.42,4.48,18.06,4.57,21.96,11.46,55.79,179.32,492.33
1.93,60,1026.6,0.0,0.0,0.0,0,0,0,556.25,19.49,25.14,20.45,26.11,18.51,26.57,24.12,17.92,57.35,196.55,552.05
3.28,58,1025.6,0.0,0.0,0.0,0,0,0,585.62,20.01,30.26,21.57,33.42,19.77,33.11,23.4,30.85,62.04,212.42,408.28
3.9,59,1025.3,0.0,0.0,0.0,0,0,0,560.7,21.37,32.62,23.48,35.64,21.18,35.31,25.56,44.94,69.22,226.24,263.97
3.74,64,1024.5,0.0,0.0,0.0,0,0,0,483.27,22.07,28.24,24.2,30.38,21.92,29.51,27.0,59.3,78.15,238.12,101.52
3.17,69,1024.9,0.0,0.0,100.0,0,0,100,362.23,24.34,29.22,28.09,30.84,24.2,30.38,35.28,70.31,85.7,246.26,0.37
-4.38,71,1029.7,0.0,0.0,0.0,0,0,0,0.0,21.79,157.67,38.65,152.24,19.97,152.05,38.16,60.55,78.83,120.77,760.54
-2.93,80,1029.0,0.0,0.0,1.0,0,0,1,25.81,28.41,157.66,39.95,155.51,26.47,157.62,43.92,46.03,69.68,132.61,1800.93
-0.72,83,1029.1,0.0,0.0,74.0,0,0,74,188.68,33.25,160.39,42.14,160.02,32.11,160.35,44.28,31.87,62.29,146.28,2446.9
0.85,73,1028.0,0.0,0.0,28.0,0,0,28,351.55,35.57,158.63,43.45,158.11,34.09,158.31,44.64,18.67,57.33,162.05,2848.81
